,date,open,high,low,close,volume
11246,2017-11-29,18.2404,18.4843,17.9478,18.0453,1018200
11247,2017-11-30,17.9966,18.338,17.899,18.338,1329674
11248,2017-12-01,18.1916,18.216,17.5088,18.1916,845857
11249,2017-12-04,18.4355,18.533,18.1916,18.2404,1150056
11250,2017-12-05,18.338,18.4599,18.1429,18.338,1239934
11251,2017-12-06,18.3867,18.3867,18.0941,18.1916,1089255
11252,2017-12-07,17.8015,17.8015,17.1674,17.3138,8060836
11253,2017-12-08,17.3138,17.5088,17.0699,17.3138,6931266
11254,2017-12-11,17.4113,17.9478,17.3869,17.7527,2783069
11255,2017-12-12,17.8502,17.8502,17.4601,17.5576,1122856
11256,2017-12-13,17.5576,17.899,17.5088,17.7527,1507284
11257,2017-12-14,17.8015,17.9966,17.5576,17.6552,1097042
11258,2017-12-15,17.8015,18.2648,17.6308,18.1916,3735129
11259,2017-12-18,18.2648,18.338,18.0941,18.1429,1520720
11260,2017-12-19,18.1429,18.2404,17.8502,18.1429,968631
11261,2017-12-20,18.1429,18.2404,17.9966,18.0453,816395
11262,2017-12-21,18.1429,18.3867,17.9478,18.2892,1406520
11263,2017-12-22,18.1916,18.338,18.0453,18.0453,1379310
11264,2017-12-26,18.0453,18.338,17.9966,18.2892,929808
11265,2017-12-27,18.1916,18.338,18.0453,18.1916,661790
11266,2017-12-28,18.2404,18.2726,18.0453,18.1916,1100973
11267,2017-12-29,18.2404,18.338,18.0453,18.0453,1075337
11268,2018-01-02,18.1429,18.4843,18.0941,18.4843,1317737
11269,2018-01-03,18.533,18.5818,17.9722,18.0941,1197097
11270,2018-01-04,18.0941,18.1429,17.7039,17.8502,1642283
11271,2018-01-05,17.899,18.3867,17.899,18.2892,1060191
11272,2018-01-08,18.2404,18.533,18.0453,18.2892,1562506
11273,2018-01-09,18.2892,19.0695,18.2892,18.9232,2273903
11274,2018-01-10,18.6793,18.85,18.533,18.7769,1547974
11275,2018-01-11,18.7281,19.1183,18.6306,18.972,1001121
11276,2018-01-12,19.0207,19.8499,18.8257,19.7523,4219235
11277,2018-01-16,19.8011,19.8011,19.3621,19.3621,1608315
11278,2018-01-17,19.4597,19.8255,19.0695,19.7035,2124856
11279,2018-01-18,19.7035,19.8011,19.5085,19.7035,1305222
11280,2018-01-19,19.6548,21.4349,19.5573,21.3618,6688192
11281,2018-01-22,21.1179,21.5325,20.7277,21.4593,4838590
11282,2018-01-23,21.5081,22.0446,21.3618,22.0446,3813998
11283,2018-01-24,21.9958,22.1909,21.4349,21.7032,3190497
11284,2018-01-25,21.8982,21.8982,21.2642,21.8982,2457053
11285,2018-01-26,21.8982,22.4347,21.7032,22.386,3886013
11286,2018-01-29,22.3372,23.02,22.1689,22.7761,2745964
11287,2018-01-30,22.5323,23.0688,22.4845,22.9712,2325898
11288,2018-01-31,23.1175,23.2151,22.386,22.6786,2966302
11289,2018-02-01,22.6786,23.6052,22.581,23.2151,1874744
11290,2018-02-02,23.2151,23.2151,22.4103,22.4347,1571273
11291,2018-02-05,22.2396,22.3372,21.4105,21.5568,2915410
11292,2018-02-06,21.0691,22.0933,20.7277,21.8495,2790581
11293,2018-02-07,21.8982,22.2884,21.5081,21.6056,2757661
11294,2018-02-08,22.0933,25.0684,22.0933,23.8003,7695748
11295,2018-02-09,24.0929,24.1523,22.6298,23.5077,5605823
11296,2018-02-12,23.654,23.7954,23.2638,23.5077,3065455
11297,2018-02-13,23.3614,23.6052,23.2151,23.5565,3280512
11298,2018-02-14,23.4589,24.4831,23.4102,24.1417,2588837
11299,2018-02-15,24.3368,24.6782,24.1417,24.5807,3337543
11300,2018-02-16,24.5319,24.6782,24.0929,24.4343,2705228
11301,2018-02-20,24.0929,24.9221,24.0929,24.6294,2535225
11302,2018-02-21,24.5319,24.9221,24.1661,24.3856,2242509
11303,2018-02-22,24.3856,25.0196,24.3856,24.5319,2055566
11304,2018-02-23,24.5807,24.6782,24.2393,24.6782,1807581
11305,2018-02-26,24.7757,25.0684,24.5807,24.727,1698878
11306,2018-02-27,24.6294,24.6782,23.9466,24.1417,2277673
11307,2018-02-28,24.1417,24.2393,23.5077,23.5077,2419099
11308,2018-03-01,23.4102,23.5321,23.02,23.3614,2270868
11309,2018-03-02,23.2638,24.0442,23.1175,23.9954,1979085
11310,2018-03-05,23.9954,24.0929,23.4589,23.5077,1697325
11311,2018-03-06,23.5565,23.8247,23.4102,23.8003,1476246
11312,2018-03-07,23.654,24.0929,23.6296,23.7028,1386137
11313,2018-03-08,23.7028,23.8491,23.1663,23.4589,1212882
11314,2018-03-09,23.5077,24.1905,23.4589,24.1417,1857304
11315,2018-03-12,24.0442,24.7757,24.0442,24.5807,2714904
11316,2018-03-13,24.5807,24.7026,24.288,24.4831,1760981
11317,2018-03-14,24.1417,24.288,23.5808,24.0442,2016113
11318,2018-03-15,24.0442,24.0442,23.4102,23.7028,1279684
11319,2018-03-16,23.8979,24.0442,23.3126,23.3614,2053980
11320,2018-03-19,23.2151,23.3614,22.9712,23.0688,1673541
11321,2018-03-20,23.1175,23.3858,22.9224,23.0688,2102968
11322,2018-03-21,23.1175,23.5077,23.0444,23.3126,1920724
11323,2018-03-22,23.2151,23.3126,22.4835,22.5323,2239286
11324,2018-03-23,22.581,22.9224,22.3616,22.5323,2074503
11325,2018-03-26,22.8249,23.02,22.5323,23.02,1794436
11326,2018-03-27,23.0688,23.2151,22.5323,22.581,1789456
11327,2018-03-28,22.581,23.0688,22.4835,22.8737,1916932
11328,2018-03-29,22.9224,23.5565,22.8737,23.5077,2685805
11329,2018-04-02,23.4589,23.4589,22.581,22.9224,4939932
11330,2018-04-03,23.1084,23.1084,22.4733,22.7176,2418015
11331,2018-04-04,22.5222,22.8642,22.5222,22.6687,2519090
11332,2018-04-05,22.7665,22.8153,22.3756,22.5222,2936578
11333,2018-04-06,22.4245,23.3527,22.3756,23.0596,3493996
11334,2018-04-09,23.1573,23.2062,22.7176,22.7176,2326839
11335,2018-04-10,22.8642,22.8886,22.3512,22.3756,2565252
11336,2018-04-11,22.3268,22.7176,22.229,22.2779,2369323
11337,2018-04-12,22.3268,22.6199,21.8871,22.4245,2945236
11338,2018-04-13,22.4733,22.571,21.9359,22.1802,1922448
11339,2018-04-16,22.571,22.7176,22.1802,22.3756,2454227
11340,2018-04-17,22.5222,22.571,21.7405,21.8871,2632140
11341,2018-04-18,21.7405,22.571,21.6916,22.2779,2817149
11342,2018-04-19,22.2779,22.3268,21.5939,21.8871,2147004
11343,2018-04-20,21.8382,21.9848,21.5939,21.7405,1908148
11344,2018-04-23,21.7894,22.2779,21.6037,21.9359,3551195
11345,2018-04-24,21.8871,22.1802,21.6672,21.7405,2287363
11346,2018-04-25,21.6428,22.1313,21.6428,21.8382,1822955
11347,2018-04-26,21.8382,21.9848,21.6916,21.8871,2554218
11348,2018-04-27,21.9359,21.9359,21.4962,21.6916,2386633
11349,2018-04-30,22.3756,23.1084,22.1802,22.913,3334980
11350,2018-05-01,22.8642,22.913,21.8871,22.4049,3581065
11351,2018-05-02,22.4245,22.913,22.3268,22.4733,3246900
11352,2018-05-03,22.913,22.9619,21.3008,22.4733,3474742
11353,2018-05-04,22.5222,22.6932,22.1313,22.2779,2420074
11354,2018-05-07,22.1313,22.8642,21.9359,22.6199,2824274
11355,2018-05-08,22.571,22.6687,22.1313,22.2779,1303446
11356,2018-05-09,22.2779,22.5222,22.1802,22.3756,1358251
11357,2018-05-10,22.4733,22.4733,21.9848,22.0336,1253283
11358,2018-05-11,22.0825,22.1313,21.8382,22.1313,1657961
11359,2018-05-14,22.1313,22.5222,22.0336,22.1802,1852008
11360,2018-05-15,22.1313,22.571,21.9848,22.4245,2144788
11361,2018-05-16,22.5222,22.913,22.0825,22.8153,3170833
11362,2018-05-17,22.8153,23.0596,22.5222,22.913,2641476
11363,2018-05-18,23.0596,23.5481,23.0107,23.4504,3268838
11364,2018-05-21,23.3527,23.939,23.255,23.4504,3010556
11365,2018-05-22,23.1084,23.4016,22.6687,22.7176,1700847
11366,2018-05-23,22.5222,22.6687,22.4245,22.6199,1651562
11367,2018-05-24,22.6687,22.6687,22.4245,22.4733,1495462
11368,2018-05-25,22.4733,23.0107,22.4733,22.8153,2683235
11369,2018-05-29,22.6199,22.7665,21.9848,22.3268,1455676
11370,2018-05-30,22.4245,22.571,22.1802,22.2779,1570101
11371,2018-05-31,22.3756,22.4245,21.9359,22.229,1388771
11372,2018-06-01,22.3756,22.571,22.229,22.4733,1980406
11373,2018-06-04,22.571,22.7665,22.3268,22.4733,1709241
11374,2018-06-05,22.5222,22.9619,22.3268,22.913,1361712
11375,2018-06-06,22.8642,23.0107,22.7665,22.8642,1653496
11376,2018-06-07,22.913,22.9619,22.6687,22.8642,1558024
11377,2018-06-08,22.8642,23.0596,22.8397,22.913,1380332
11378,2018-06-11,22.8642,23.597,22.8642,23.5481,1700031
11379,2018-06-12,23.597,23.6458,23.1573,23.3039,1238119
11380,2018-06-13,23.4993,24.1833,23.4993,24.1833,4704106
11381,2018-06-14,24.1833,24.4764,24.0855,24.3787,2268156
11382,2018-06-15,24.3787,24.8184,24.1833,24.7695,3479543
11383,2018-06-18,24.5741,24.6229,24.3298,24.3787,2479050
11384,2018-06-19,24.2321,24.4764,24.1833,24.3787,1429744
11385,2018-06-20,24.5252,24.7207,24.4145,24.6718,1640356
11386,2018-06-21,24.7695,26.1375,24.5985,25.942,3026448
11387,2018-06-22,26.0397,26.1375,25.7222,25.9909,2310182
11388,2018-06-25,25.942,25.9909,25.0626,25.3558,2956520
11389,2018-06-26,25.3069,25.5512,25.2092,25.4046,1544343
11390,2018-06-27,25.4535,25.4535,25.0871,25.2581,1848577
11391,2018-06-28,25.2581,25.5023,25.1115,25.4046,1813421
11392,2018-06-29,25.4046,25.5512,25.1125,25.3069,1586590
11393,2018-07-02,25.2581,25.6978,25.0138,25.6489,1469498
11394,2018-07-03,25.6,25.6978,25.1115,25.1604,619872
11395,2018-07-05,25.3069,25.5023,25.1115,25.4535,1035939
11396,2018-07-06,25.4535,25.6978,25.2581,25.6,903473
11397,2018-07-09,25.7955,25.8932,25.5023,25.6978,950468
11398,2018-07-10,25.6385,26.2745,25.6385,26.0788,1492824
11399,2018-07-11,25.932,26.2256,25.8831,25.8831,1060750
11400,2018-07-12,26.0299,26.0299,25.5895,25.5895,1187803
11401,2018-07-13,25.6385,25.7853,25.0024,25.0513,2274360
11402,2018-07-16,25.0513,25.296,24.8067,25.247,1430120
11403,2018-07-17,25.296,25.3938,24.9535,25.296,1159521
11404,2018-07-18,25.1981,25.296,24.9535,25.1981,487463
11405,2018-07-19,25.1981,25.2715,25.0024,25.1981,765435
11406,2018-07-20,25.1981,25.3449,24.8801,24.9045,1260393
11407,2018-07-23,24.9045,24.9045,24.3663,24.3663,1670597
11408,2018-07-24,24.3663,24.4153,23.6813,23.7792,2404031
11409,2018-07-25,23.8281,24.1706,23.6813,24.0728,1357754
11410,2018-07-26,24.0728,24.2195,23.6813,23.926,1014402
11411,2018-07-27,23.926,23.9749,23.241,23.4856,2253613
11412,2018-07-30,23.4367,23.7792,23.2023,23.6813,1365314
11413,2018-07-31,23.7303,24.2685,23.6324,24.2685,1615570
11414,2018-08-01,24.1217,24.2195,23.6324,24.0238,983860
11415,2018-08-02,24.0238,24.0238,23.6324,23.926,1213231
11416,2018-08-03,23.9749,24.1217,23.3878,23.6813,986469
11417,2018-08-06,23.6813,24.0728,23.5835,23.926,960672
11418,2018-08-07,24.0238,24.1217,23.5101,23.7792,2943035
11419,2018-08-08,22.2624,23.2899,22.0178,22.2135,5758739
11420,2018-08-09,22.0178,22.4581,21.9199,22.3603,1825169
11421,2018-08-10,22.1156,22.3113,21.9688,22.1646,2127234
11422,2018-08-13,22.1156,22.3603,21.9199,22.2624,1506624
11423,2018-08-14,22.4581,22.8251,22.3358,22.7517,2288797
11424,2018-08-15,22.7517,22.8006,22.2135,22.556,1467484
11425,2018-08-16,22.556,22.7517,22.4092,22.6538,1541081
11426,2018-08-17,22.6049,22.7762,22.4337,22.7028,1525230
11427,2018-08-20,22.8496,23.3878,22.6538,22.9963,1606256
11428,2018-08-21,23.0942,23.241,22.8006,23.1431,2351888
11429,2018-08-22,23.1431,23.241,22.9474,23.0453,860288
11430,2018-08-23,23.1431,23.1921,22.9229,22.9474,810291
11431,2018-08-24,23.0453,23.3878,22.8985,23.241,1237091
11432,2018-08-27,23.3878,23.3878,23.0942,23.241,1203455
11433,2018-08-28,23.241,23.5346,23.1431,23.4367,1079588
11434,2018-08-29,23.5346,23.6569,23.3388,23.5346,1039198
11435,2018-08-30,23.4856,23.5346,22.4092,22.5071,1883637
11436,2018-08-31,22.4092,22.874,22.3847,22.8006,938423
11437,2018-09-04,22.6538,22.9963,22.556,22.8985,935952
11438,2018-09-05,22.8985,22.8985,22.1646,22.3603,1268152
11439,2018-09-06,22.3603,22.5071,22.0667,22.3113,1449933
11440,2018-09-07,22.1646,22.556,21.8221,22.3603,2068907
11441,2018-09-10,22.3603,22.3603,21.0147,21.5285,3334677
11442,2018-09-11,21.4306,21.8465,20.9903,21.2838,2005108
11443,2018-09-12,21.2838,21.7242,21.1329,21.6263,2372053
11444,2018-09-13,21.6753,22.556,21.6753,22.3113,2334001
11445,2018-09-14,22.4092,22.4581,21.5774,21.7731,1867095
11446,2018-09-17,21.7242,21.9199,21.3817,21.8221,1683314
11447,2018-09-18,21.9199,22.2869,21.7731,21.8221,1733176
11448,2018-09-19,21.7731,22.0667,21.5285,22.0178,1703620
11449,2018-09-20,22.1156,22.7639,22.0422,22.7028,1972868
11450,2018-09-21,22.8006,23.0453,22.6538,22.9963,4529441
11451,2018-09-24,22.9474,23.0453,22.3113,22.5071,1544215
11452,2018-09-25,22.5071,22.6049,22.189,22.3603,2611734
11453,2018-09-26,22.3603,22.7028,22.0912,22.1646,2398299
11454,2018-09-27,22.2624,22.556,22.1646,22.4581,2567611
11455,2018-09-28,22.5071,22.7517,22.2135,22.6538,2390781
11456,2018-10-01,22.8104,22.8104,22.0471,22.2526,2745518
11457,2018-10-02,22.1835,22.8599,22.1639,22.5364,2400995
11458,2018-10-03,22.6344,23.1393,22.36,23.0658,2630195
11459,2018-10-04,22.9775,23.9284,22.8599,23.5755,2734838
11460,2018-10-05,23.5951,23.9676,23.4187,23.8206,2823771
11461,2018-10-08,23.8206,24.8989,23.8059,24.8204,4967631
11462,2018-10-09,24.8204,25.2518,24.6538,25.0263,3687949
11463,2018-10-10,24.742,25.0851,24.2813,24.3107,2848252
11464,2018-10-11,24.4773,24.9038,24.3205,24.3499,3003005
11465,2018-10-12,24.693,25.1243,24.2029,24.497,2518921
11466,2018-10-15,24.4773,25.1145,24.3401,24.9969,2248055
11467,2018-10-16,25.1145,25.5066,24.791,25.4772,2162133
11468,2018-10-17,25.4772,25.9134,25.3596,25.7223,2384079
11469,2018-10-18,25.7027,25.7909,25.5066,25.7811,1968566
11470,2018-10-19,25.8301,26.183,25.536,26.0066,2116944
11471,2018-10-22,26.0458,26.3791,25.8595,26.3007,4402119
11472,2018-10-23,26.036,26.3693,25.6966,25.9772,2149465
11473,2018-10-24,25.8889,26.2026,24.5068,24.5166,2978935
11474,2018-10-25,24.7518,25.34,24.6832,25.2518,2196877
11475,2018-10-26,24.9969,25.1733,24.3107,24.3891,1857513
11476,2018-10-29,24.693,24.9283,24.0362,24.2421,1838101
11477,2018-10-30,24.2519,25.4478,24.2519,25.4282,1684270
11478,2018-10-31,25.6733,26.1242,25.5556,25.8791,1854040
11479,2018-11-01,26.6634,28.1534,26.1536,27.673,4682118
11480,2018-11-02,27.722,27.8887,26.6045,27.2809,2336058
11481,2018-11-05,27.5652,27.7613,27.1535,27.4378,2136649
11482,2018-11-06,25.9183,26.4575,25.1635,26.4085,3815986
11483,2018-11-07,26.5065,27.5064,26.3399,27.1143,2658487
11484,2018-11-08,26.8594,27.1976,26.6634,27.0457,2202919
11485,2018-11-09,26.928,27.2025,26.6584,26.9476,1934657
11486,2018-11-12,26.9672,27.0751,25.8007,25.8399,2558998
11487,2018-11-13,25.9772,26.2712,25.5066,25.5556,1945537
11488,2018-11-14,25.8987,25.9134,25.0606,25.438,2232788
11489,2018-11-15,25.487,26.0703,25.2714,25.9772,2022100
11490,2018-11-16,25.7125,26.1389,25.3792,25.7811,1398468
11491,2018-11-19,25.7615,25.8791,25.0214,25.1243,1618863
11492,2018-11-20,24.8008,24.9577,24.046,24.3107,2246326
11493,2018-11-21,24.5656,25.1243,24.4087,24.8793,1213514
11494,2018-11-23,24.7714,25.4478,24.7714,25.34,918917
11495,2018-11-26,25.6243,26.0458,25.4478,25.7713,1283624
11496,2018-11-27,25.8497,26.0948,25.6929,25.7811,1529970
11497,2018-11-28,26.0458,26.3693,25.9772,26.2222,1656765
11498,2018-11-29,26.1242,26.3791,25.7811,26.2908,1985484
11499,2018-11-30,26.4183,26.6928,26.2908,26.3007,2077029
11500,2018-12-03,26.6928,26.7418,26.2026,26.5457,1979560
11501,2018-12-04,26.6143,26.8496,25.7909,25.938,2888669
11502,2018-12-06,25.6635,25.7015,25.1439,25.3988,2267200
11503,2018-12-07,25.3302,25.536,24.4087,24.6146,1984090
11504,2018-12-10,24.5362,25.0655,24.3989,25.0557,1978187
11505,2018-12-11,25.4184,25.5066,25.0459,25.1929,1339645
11506,2018-12-12,25.5458,25.5458,24.7126,24.742,1430139
11507,2018-12-13,24.8204,25.0165,24.3499,24.4872,1071277
11508,2018-12-14,24.546,24.9675,23.8892,24.0068,1598241
11509,2018-12-17,23.9578,23.9578,22.605,22.8305,3522334
11510,2018-12-18,22.9677,23.2128,22.6393,23.105,2563058
11511,2018-12-19,23.0952,23.5755,22.5854,22.7031,2639182
11512,2018-12-20,22.556,22.6737,21.8306,22.0953,2343826
11513,2018-12-21,22.0855,22.6148,21.5806,21.6934,2382246
11514,2018-12-24,21.4385,21.7522,21.2523,21.4385,1347410
11515,2018-12-26,21.5561,22.2423,21.2621,22.2325,1267925
11516,2018-12-27,21.909,22.1541,21.2425,22.1541,2244281
11517,2018-12-28,22.3306,22.3992,21.7816,21.9581,1315884
11518,2018-12-31,22.1737,22.2619,21.4679,21.8502,1890770
11519,2019-01-02,21.5071,21.811,21.3797,21.4189,2025809
11520,2019-01-03,21.3209,21.4679,20.919,20.968,1539100
11521,2019-01-04,21.2719,22.1737,21.2327,22.0267,2035718
11522,2019-01-07,22.0757,22.4972,21.9777,22.409,2022669
11523,2019-01-08,22.5364,22.9383,22.4776,22.9383,1851238
11524,2019-01-09,23.0658,23.3991,22.9383,23.2814,2127880
11525,2019-01-10,23.203,23.5951,23.1687,23.301,1790064
11526,2019-01-11,23.1736,23.8304,23.1638,23.801,1538699
11527,2019-01-14,23.7814,24.1343,23.5755,24.0656,2092852
11528,2019-01-15,24.095,24.2029,23.6931,24.1245,1580025
11529,2019-01-16,24.1637,24.6636,24.1637,24.6538,2105769
11530,2019-01-17,24.497,24.9969,24.4185,24.9969,2306173
11531,2019-01-18,25.1439,25.2714,24.4283,24.6832,2029061
11532,2019-01-22,24.497,24.5754,23.9774,24.2715,1736303
11533,2019-01-23,24.5068,24.5068,24.0166,24.3009,855873
11534,2019-01-24,24.2911,25.2714,24.2519,25.2518,2025351
11535,2019-01-25,25.3988,25.7321,25.1831,25.5851,1687146
11536,2019-01-28,25.536,25.6733,25.3008,25.5066,1529993
11537,2019-01-29,25.5262,25.7517,25.1635,25.6635,1058306
11538,2019-01-30,25.8203,25.8203,25.3106,25.4772,1572822
11539,2019-01-31,25.536,25.7321,25.0704,25.2027,2526026
11540,2019-02-01,25.2027,25.9674,25.1341,25.8203,2658738
11541,2019-02-04,25.8203,26.4869,25.6831,26.3595,2824491
11542,2019-02-05,26.4281,26.6143,26.1095,26.3791,3757444
11543,2019-02-06,27.3986,29.9963,27.0555,29.1042,10842602
11544,2019-02-07,29.0356,30.1335,28.8494,29.9963,6181578
11545,2019-02-08,29.7708,30.7609,29.6532,30.7413,3146894
11546,2019-02-11,30.7315,30.9275,30.4766,30.6334,2001472
11547,2019-02-12,30.8883,31.3883,30.6432,30.8001,3703034
11548,2019-02-13,30.8099,30.9667,30.3786,30.7511,2207143
11549,2019-02-14,30.6825,31.3588,30.5256,31.3294,2298597
11550,2019-02-15,31.5157,31.6137,29.81,31.3981,2220300
11551,2019-02-19,31.1824,31.452,30.9667,31.3294,2538127
11552,2019-02-20,31.3588,31.4471,31.0942,31.2412,2011857
11553,2019-02-21,31.1824,31.5843,30.8295,31.4961,1936655
11554,2019-02-22,31.6137,31.9764,31.4961,31.8098,1477273
11555,2019-02-25,31.9666,32.1921,31.751,31.8,2089107
11556,2019-02-26,31.6431,31.849,31.5745,31.7804,1467642
11557,2019-02-27,31.7412,32.8391,31.7215,32.6332,2684042
11558,2019-02-28,32.7312,32.8734,32.1823,32.2019,2146170
11559,2019-03-01,32.5548,32.6724,32.1333,32.6626,2198028
11560,2019-03-04,32.7998,33.0057,32.1921,32.5744,1574015
11561,2019-03-05,32.5744,33.0841,32.5352,32.9567,3612652
11562,2019-03-06,33.0057,33.0057,32.5646,32.7214,1973258
11563,2019-03-07,32.692,32.9567,32.5744,32.594,1235490
11564,2019-03-08,32.4469,32.8489,32.2607,32.6822,1446131
11565,2019-03-11,32.8096,33.4076,32.5842,33.3096,1651910
11566,2019-03-12,33.2606,33.6674,33.0694,33.5252,1600215
11567,2019-03-13,33.6723,33.9174,33.5939,33.8095,1814276
11568,2019-03-14,33.8683,33.9958,33.4076,33.5056,1115656
11569,2019-03-15,33.5743,33.7115,33.2998,33.5743,2229308
11570,2019-03-18,33.5743,34.1624,33.4076,33.4468,2000045
11571,2019-03-19,33.6527,33.7213,33.1821,33.3096,1768208
11572,2019-03-20,33.3096,33.3096,32.3783,32.692,1971438
11573,2019-03-21,32.741,33.1576,32.741,33.0547,2046112
11574,2019-03-22,32.8783,32.9959,31.898,31.9568,2093236
11575,2019-03-25,31.9372,32.3881,31.7706,31.9372,2526993
11576,2019-03-26,32.2215,32.5156,31.6725,31.9666,1825133
11577,2019-03-27,32.0352,32.3293,31.6333,32.094,1762322
11578,2019-03-28,32.2019,32.3097,31.6039,32.1529,2013112
11579,2019-03-29,32.4175,32.4862,31.9078,32.2019,1986218
11580,2019-04-01,32.4567,32.8881,32.3097,32.8587,1304211
11581,2019-04-02,32.8586,32.9617,32.4659,32.8979,1341577
11582,2019-04-03,33.1629,33.2415,32.7408,32.839,1189342
11583,2019-04-04,32.9077,33.3293,32.7457,32.947,2325801
11584,2019-04-05,32.9273,33.212,32.8488,32.947,1687891
11585,2019-04-08,32.8782,33.0844,32.5346,32.9568,1554600
11586,2019-04-09,32.7997,33.0451,32.5739,32.6524,1283639
11587,2019-04-10,32.7801,33.266,32.6426,33.1826,1482194
11588,2019-04-11,33.2513,33.3691,32.9666,33.2807,1247020
11589,2019-04-12,33.4575,33.6833,33.2611,33.3887,1177261
11590,2019-04-15,33.32,33.5164,33.0451,33.0746,1087982
11591,2019-04-16,33.1924,33.5164,32.9568,33.3298,1627548
11592,2019-04-17,33.5164,33.5262,33.0942,33.2611,1183113
11593,2019-04-18,33.2415,33.3593,32.947,33.0255,883573
11594,2019-04-22,32.9273,33.0746,32.2008,32.3383,2003237
11595,2019-04-23,32.3579,32.7506,32.3579,32.4168,1969066
11596,2019-04-24,32.4954,32.7702,32.1714,32.4954,1728080
11597,2019-04-25,32.3579,32.6132,31.6609,31.9358,1736682
11598,2019-04-26,32.0634,32.785,31.975,32.4757,1906047
11599,2019-04-29,32.5543,32.6917,32.2892,32.5444,1437311
11600,2019-04-30,32.6721,32.7801,32.3972,32.5444,2013158
11601,2019-05-01,32.5346,32.9077,32.4659,32.6328,939121
11602,2019-05-02,32.6426,32.7113,31.6511,32.2696,2005369
11603,2019-05-03,32.4855,33.0353,32.2892,33.0059,1255146
11604,2019-05-06,32.5543,33.9483,32.467,33.7127,2586231
11605,2019-05-07,33.4673,33.5851,32.1027,32.2499,2444255
11606,2019-05-08,32.5543,33.7422,31.6805,33.6734,5084451
11607,2019-05-09,33.5949,34.1938,33.4182,34.1643,1939435
11608,2019-05-10,34.0759,34.1839,32.3481,33.104,2088108
11609,2019-05-13,32.5935,32.8488,31.7394,32.0732,1660872
11610,2019-05-14,32.2401,32.8782,32.083,32.6623,1757083
11611,2019-05-15,32.299,33.2022,32.2008,33.1629,1789753
11612,2019-05-16,33.2317,33.8109,33.0353,33.536,1419401
11613,2019-05-17,33.1826,34.0563,33.1826,33.8011,1649214
11614,2019-05-20,33.7422,34.233,33.6538,34.0759,1104252
11615,2019-05-21,33.8698,34.0465,33.5949,33.968,1031442
11616,2019-05-22,33.8305,34.1938,33.8305,33.968,1149847
11617,2019-05-23,33.6931,33.6931,33.0059,33.3986,980240
11618,2019-05-24,33.5556,33.7127,33.3004,33.3298,799273
11619,2019-05-28,33.3298,33.6342,32.8782,32.9077,1377340
11620,2019-05-29,32.7212,32.7801,31.0915,31.1013,3566699
11621,2019-05-30,31.2093,31.9652,31.0424,31.6118,2861394
11622,2019-05-31,31.2878,31.7198,30.9972,31.2387,2357023
11623,2019-06-03,31.2387,31.6314,31.0817,31.278,2245123
11624,2019-06-04,31.6413,32.3039,31.6413,32.2401,1091089
11625,2019-06-05,32.2892,32.4561,31.8474,32.0438,2048173
11626,2019-06-06,32.083,32.4855,32.0634,32.4659,1514812
11627,2019-06-07,32.6328,32.7113,31.8572,31.8965,1992839
11628,2019-06-10,31.975,32.1076,31.4056,31.6314,1877457
11629,2019-06-11,31.7296,32.3874,31.7296,32.1812,1395188
11630,2019-06-12,32.1616,32.4954,32.0143,32.4561,1195890
11631,2019-06-13,32.5346,32.623,32.2401,32.3481,1196618
11632,2019-06-14,32.1616,32.3186,31.867,32.0241,1074378
11633,2019-06-17,32.1027,32.7604,31.7787,32.7604,1555423
11634,2019-06-18,32.9371,33.5949,32.9371,33.0648,814523
11635,2019-06-19,33.1139,33.428,33.0059,33.1335,2356623
11636,2019-06-20,33.6244,33.6489,32.9666,33.1531,1504125
11637,2019-06-21,33.0353,33.4673,32.7702,33.1433,2045054
11638,2019-06-24,33.212,33.3004,32.7113,32.7997,1433113
11639,2019-06-25,32.8193,32.8586,31.5529,31.6314,1956999
11640,2019-06-26,31.6216,31.7591,30.9639,31.0718,2207606
11641,2019-06-27,31.062,32.3481,31.062,32.2499,1976003
11642,2019-06-28,32.1812,32.3285,31.7591,32.0241,16609144
11643,2019-07-01,32.3972,33.3004,32.1321,33.1728,2264561
11644,2019-07-02,33.1433,33.4182,32.8586,33.4084,2160890
11645,2019-07-03,33.5065,33.6342,33.2709,33.5654,764963
11646,2019-07-05,33.4182,34.0465,33.3102,34.0465,1457214
11647,2019-07-08,33.9385,34.1349,33.8698,34.0563,1330105
11648,2019-07-09,33.8793,34.1251,33.7416,34.1054,1277341
11649,2019-07-10,34.1644,34.3403,33.6108,33.9088,1447526
11650,2019-07-11,33.9186,34.302,33.7613,34.2922,1210558
11651,2019-07-12,34.3807,35.3933,34.2968,34.9018,2228458
11652,2019-07-15,35.0099,35.1475,34.3414,34.479,1444398
11653,2019-07-16,34.5183,35.0001,34.361,34.8526,888038
11654,2019-07-17,34.7248,34.8329,34.243,34.4888,1773127
11655,2019-07-18,34.4003,34.5675,33.9383,34.1644,828482
11656,2019-07-19,34.302,34.5576,34.0661,34.0661,926162
11657,2019-07-22,34.2725,34.6658,34.1644,34.361,1308760
11658,2019-07-23,34.4102,34.5478,33.2697,33.8498,1392122
11659,2019-07-24,33.6728,34.1152,33.6138,33.9678,1073155
11660,2019-07-25,34.0366,34.3217,34.012,34.1152,774607
11661,2019-07-26,34.2824,35.0197,34.1546,34.8624,981894
11662,2019-07-29,34.8624,35.0984,34.5871,34.9116,1407684
